1667260800000,0.71980000,0.72500000,0.71530000,0.72350000,128286.79000000,1667264399999,92478.95612200,392,66705.40000000,48134.81234800,0
1667264400000,0.72370000,0.72410000,0.70420000,0.70900000,193154.38000000,1667267999999,137356.68170100,1139,73228.44000000,52086.13611100,0
1667268000000,0.70880000,0.71190000,0.68780000,0.68900000,235213.34000000,1667271599999,164746.70938600,1395,110862.02000000,77665.67226600,0
1667271600000,0.69060000,0.70760000,0.68280000,0.70500000,178629.90000000,1667275199999,124766.06387700,770,84890.95000000,59310.87271800,0
1667275200000,0.70500000,0.71190000,0.69450000,0.70090000,210951.03000000,1667278799999,148324.27407500,578,106801.09000000,75184.79210000,0
1667278800000,0.70060000,0.70420000,0.69090000,0.69990000,181477.66000000,1667282399999,126467.53403700,543,68878.65000000,48030.56706100,0
1667282400000,0.69970000,0.70200000,0.68500000,0.69360000,282849.78000000,1667285999999,195602.18182100,837,129831.87000000,89790.87828500,0
1667286000000,0.69250000,0.70410000,0.68840000,0.69740000,172038.85000000,1667289599999,120032.92347500,554,89772.07000000,62614.45771000,0
1667289600000,0.69730000,0.70440000,0.69200000,0.70250000,88844.44000000,1667293199999,62137.26212500,284,46584.80000000,32636.32308300,0
1667293200000,0.70270000,0.70500000,0.67170000,0.69170000,314527.90000000,1667296799999,217431.15955500,1077,157298.63000000,108875.26419900,0
1667296800000,0.69110000,0.69890000,0.67600000,0.68040000,313837.05000000,1667300399999,215246.77698100,3234,118505.31000000,81396.86201700,0
1667300400000,0.68060000,0.70930000,0.68060000,0.69920000,311616.12000000,1667303999999,217018.25721800,1381,169077.89000000,117819.06230200,0
1667304000000,0.69900000,0.70450000,0.68960000,0.69130000,162101.14000000,1667307599999,112713.51214300,562,77145.69000000,53616.98351400,0
1667307600000,0.69130000,0.72280000,0.69110000,0.71400000,356684.15000000,1667311199999,252410.27451300,1363,193987.31000000,137336.55107300,0
1667311200000,0.71350000,0.72990000,0.71100000,0.72600000,476687.66000000,1667314799999,343210.06840000,4687,287966.95000000,207407.19048300,0
1667314800000,0.72350000,0.72600000,0.71500000,0.71660000,221607.18000000,1667318399999,159577.05131700,2498,132242.00000000,95284.13700100,0
1667318400000,0.71830000,0.72400000,0.70650000,0.72070000,264293.40000000,1667321999999,189462.68661300,2216,142102.47000000,101989.66100000,0
1667322000000,0.72100000,0.72440000,0.71260000,0.71260000,110738.53000000,1667325599999,79645.03330100,494,51068.21000000,36763.82518500,0
1667325600000,0.71200000,0.71530000,0.70430000,0.70820000,100785.31000000,1667329199999,71568.53037700,458,43991.66000000,31239.68508500,0
1667329200000,0.70790000,0.71510000,0.70400000,0.71510000,91010.21000000,1667332799999,64547.29332900,398,46142.72000000,32759.26163900,0
1667332800000,0.71530000,0.71980000,0.71130000,0.71520000,68048.57000000,1667336399999,48695.38418600,429,35608.84000000,25487.35760100,0
1667336400000,0.71520000,0.72350000,0.70980000,0.72050000,81406.16000000,1667339999999,58224.02518500,415,44187.93000000,31638.38364700,0
1667340000000,0.71900000,0.72300000,0.71100000,0.71250000,65756.09000000,1667343599999,47112.80227600,608,35641.13000000,25544.92099000,0
1667343600000,0.71320000,0.71500000,0.70640000,0.71190000,80090.01000000,1667347199999,56824.95923100,524,34189.54000000,24265.25369800,0
1667347200000,0.71130000,0.71940000,0.69750000,0.70420000,155840.77000000,1667350799999,110265.70842800,764,72834.93000000,51554.97740600,0
1667350800000,0.70340000,0.70700000,0.69800000,0.70550000,133180.79000000,1667354399999,93526.13154700,390,61990.39000000,43583.84553400,0
1667354400000,0.70530000,0.71430000,0.69750000,0.70080000,127641.31000000,1667357999999,89925.40735700,1537,54092.73000000,38241.15392600,0
1667358000000,0.70110000,0.70220000,0.69290000,0.69850000,130997.93000000,1667361599999,91410.80954900,815,42275.01000000,29511.87485100,0
1667361600000,0.70000000,0.70220000,0.69360000,0.69840000,141346.12000000,1667365199999,98678.05811100,645,61459.08000000,42927.11435900,0
1667365200000,0.69800000,0.70400000,0.68240000,0.70320000,182530.96000000,1667368799999,126936.99143700,610,87850.09000000,61170.24769900,0
