Date,Open,High,Low,Close,Volume
2022-11-07,0.028048,0.04998,0.0275,0.046549,1014430743.86
2022-11-14,0.046497,0.049153,0.041978,0.046614,226052230.41
2022-11-21,0.046613,0.05112,0.043711,0.045811,153115351.45
2022-11-28,0.045794,0.048249,0.04085,0.042088,125177381.63
2022-12-05,0.042197,0.044399,0.040516,0.04224,99135169.58
2022-12-12,0.042245,0.04501,0.03553,0.043946,223459554.63
2022-12-19,0.043938,0.0466,0.042365,0.04351,81199954.28
2022-12-26,0.043504,0.046308,0.042867,0.044868,53723006.76
2023-01-02,0.044881,0.04525,0.041233,0.041777,68571190.77
2023-01-09,0.041702,0.041889,0.020592,0.022348,559975795.38
2023-01-16,0.022376,0.0235,0.0165,0.017782,686423644.46
2023-01-23,0.017807,0.01865,0.015258,0.015681,595741919.57
2023-01-30,0.01568,0.0182,0.014967,0.016696,566722571.26
2023-02-06,0.01671,0.01883,0.016037,0.018358,341593196.13
2023-02-13,0.018404,0.018997,0.013497,0.014578,757271834.37
2023-02-20,0.014578,0.01666,0.013313,0.015519,588782972.77
2023-02-27,0.015519,0.017872,0.014902,0.01687,375655081.72
2023-03-06,0.01687,0.021506,0.01665,0.017272,460274626.35
2023-03-13,0.017272,0.017468,0.00924,0.009579,1980362784.04
2023-03-20,0.009573,0.010629,0.0088,0.009538,1603464051.42
2023-03-27,0.009544,0.010745,0.00848,0.00926,1340938643.75
2023-04-03,0.009267,0.01009,0.008736,0.009085,1061299380.47
2023-04-10,0.009084,0.009197,0.006921,0.00741,1497689079.83
2023-04-17,0.007411,0.00995,0.007252,0.00952,1261436905.94
2023-04-24,0.00952,0.010133,0.00737,0.007716,1306758490.63
2023-05-01,0.007711,0.008415,0.00743,0.008073,1126055527.1
2023-05-08,0.008077,0.009428,0.007974,0.008827,880080178.73
2023-05-15,0.008831,0.009147,0.00843,0.008926,573783638.8
2023-05-22,0.008935,0.00945,0.008066,0.008161,460190614.73
2023-05-29,0.008161,0.009051,0.007962,0.008695,484191783.25
2023-06-05,0.008704,0.0098,0.008465,0.009405,648210651.63
2023-06-12,0.009414,0.010202,0.008678,0.009108,510400721.99
2023-06-19,0.009098,0.00915,0.006135,0.006586,1542696356.88
2023-06-26,0.006586,0.00702,0.006238,0.006532,872870938.72
2023-07-03,0.006532,0.006955,0.006111,0.006747,759472228.85
2023-07-10,0.006743,0.00685,0.005933,0.0067,790758375.58
2023-07-17,0.006698,0.007088,0.006613,0.006787,475866491.49
2023-07-24,0.006787,0.007467,0.006785,0.007254,356409457.95
2023-07-31,0.007249,0.007663,0.006833,0.007408,411121591.54
2023-08-07,0.007405,0.007623,0.00673,0.00728,345400234.25
2023-08-14,0.00728,0.0105,0.007061,0.009411,468805416.19
2023-08-21,0.009412,0.0101,0.008905,0.009473,252462787.21
2023-08-28,0.009467,0.009875,0.007781,0.009383,589953618.3
2023-09-04,0.009383,0.009858,0.009022,0.009471,245299072.61
2023-09-11,0.009484,0.010244,0.008609,0.00887,473079453.52
2023-09-18,0.008871,0.00915,0.008166,0.009047,538349647.78
2023-09-25,0.009058,0.009225,0.007532,0.007777,473159820.41
2023-10-02,0.007768,0.008235,0.007364,0.007748,662506616.81
2023-10-09,0.00775,0.00865,0.00771,0.008257,380707514.64
2023-10-16,0.00826,0.008275,0.00601,0.006445,706190759.46
2023-10-23,0.006445,0.006495,0.003994,0.004686,1613912518.19
2023-10-30,0.004675,0.004824,0.004485,0.004682,328204630.26
