1656633600000,0.04330000,0.04519700,0.03700000,0.04116700,30907703.60000000,1656637199999,1283759.87644520,6855,14442970.12000000,600624.88904574,0
1656637200000,0.04100600,0.04134900,0.04000000,0.04036000,10315405.54000000,1656640799999,420539.66386324,3788,4662779.86000000,190080.15815274,0
1656640800000,0.04035900,0.04127600,0.03966600,0.04106800,8328075.85000000,1656644399999,337853.05917251,2828,3896595.97000000,158183.31731354,0
1656644400000,0.04113000,0.04472500,0.04103900,0.04454500,12951480.71000000,1656647999999,550487.96042930,4680,6977402.89000000,297267.40626851,0
1656648000000,0.04444500,0.04691400,0.04438400,0.04661600,11974167.59000000,1656651599999,544143.48571698,3261,5783700.38000000,263126.95987136,0
1656651600000,0.04664500,0.04706800,0.04562600,0.04610000,8581941.91000000,1656655199999,397551.52022724,3164,4135598.98000000,191600.34781576,0
1656655200000,0.04610000,0.04675700,0.04590900,0.04646000,5239543.06000000,1656658799999,242493.54788581,3059,2499219.41000000,115715.97573522,0
1656658800000,0.04648100,0.04700000,0.04483600,0.04538300,8515471.49000000,1656662399999,389320.01047223,3322,4055800.06000000,185626.07369183,0
1656662400000,0.04538000,0.04604700,0.04413500,0.04578200,8313497.41000000,1656665999999,373796.43910741,3623,4247267.65000000,191208.80945830,0
1656666000000,0.04578100,0.04686600,0.04559000,0.04647100,4850354.67000000,1656669599999,224275.07494582,1405,2226167.81000000,102948.14708733,0
1656669600000,0.04647700,0.04897400,0.04607000,0.04853000,9144804.07000000,1656673199999,435314.58493837,3648,5116897.35000000,244251.02826889,0
1656673200000,0.04857400,0.04914400,0.04745900,0.04782700,6900631.05000000,1656676799999,332275.55240806,2363,3356448.06000000,161828.20501387,0
1656676800000,0.04783500,0.04809200,0.04683900,0.04730500,5286377.56000000,1656680399999,250740.11968308,1225,2441944.42000000,115898.31226168,0
1656680400000,0.04727900,0.04774200,0.04444600,0.04619400,7967234.22000000,1656683999999,368779.18572039,1933,3399531.12000000,157831.90058931,0
1656684000000,0.04620000,0.04739100,0.04580500,0.04658500,8124584.35000000,1656687599999,379789.60025294,4486,3712247.38000000,173679.99326145,0
1656687600000,0.04661000,0.04764300,0.04598400,0.04727900,5632317.27000000,1656691199999,263209.93140881,1262,2831807.10000000,132386.90394447,0
1656691200000,0.04727700,0.04744600,0.04620000,0.04687400,4010688.22000000,1656694799999,187307.14576952,564,1742919.50000000,81434.64527370,0
1656694800000,0.04686000,0.04704700,0.04560800,0.04603400,3233829.58000000,1656698399999,149871.76422395,567,1100514.94000000,51160.34374813,0
1656698400000,0.04598100,0.04669800,0.04572100,0.04631100,2431451.03000000,1656701999999,112145.79242176,389,1336909.57000000,61740.97128305,0
1656702000000,0.04641000,0.04730000,0.04640000,0.04654700,3709011.32000000,1656705599999,173902.69210160,573,1865395.42000000,87550.82636310,0
1656705600000,0.04652200,0.04680000,0.04460000,0.04635600,6375425.19000000,1656709199999,291181.19637810,1218,3076097.13000000,140539.28666573,0
1656709200000,0.04640800,0.04682700,0.04569000,0.04652400,2231349.72000000,1656712799999,102970.99873632,936,868889.19000000,40155.51591416,0
1656712800000,0.04649800,0.04717900,0.04627800,0.04710500,4078433.19000000,1656716399999,190287.57913716,602,2041929.69000000,95354.59187645,0
