Date,Open,High,Low,Close,Volume
2021-05-01 01:00:00,57175.77,57999.0,57155.24,57755.9,674.354056
2021-05-01 02:00:00,57759.48,58165.83,57500.0,57883.35,651.655606
2021-05-01 03:00:00,57883.34,58526.06,57555.63,58508.5,811.29533
2021-05-01 04:00:00,58508.5,58526.05,57991.04,58163.96,622.136784
2021-05-01 05:00:00,58163.94,58300.0,58091.09,58235.52,329.907131
2021-05-01 06:00:00,58235.53,58297.45,57769.42,58113.59,378.985035
2021-05-01 07:00:00,58112.24,58468.33,57956.68,58174.47,418.826124
2021-05-01 08:00:00,58174.47,58284.99,57888.68,57946.76,319.917873
2021-05-01 09:00:00,57946.76,58079.99,57670.96,57793.29,414.79613
2021-05-01 10:00:00,57794.23,57977.94,57509.23,57509.23,371.02978
2021-05-01 11:00:00,57509.23,57900.0,57202.7,57544.63,506.563653
2021-05-01 12:00:00,57544.62,57703.0,57387.35,57425.06,253.929662
2021-05-01 13:00:00,57428.18,57878.64,57428.18,57865.74,279.185351
2021-05-01 14:00:00,57865.74,58100.0,57726.49,57825.65,341.462436
2021-05-01 15:00:00,57825.65,58080.0,57580.89,57673.29,329.555282
2021-05-01 16:00:00,57675.52,57739.95,57290.75,57481.96,374.102057
2021-05-01 17:00:00,57481.96,57540.0,57065.72,57402.85,476.405727
2021-05-01 18:00:00,57404.71,57734.91,57259.0,57523.14,359.315088
2021-05-01 19:00:00,57528.82,57800.0,57523.8,57607.51,358.132448
2021-05-01 20:00:00,57608.94,57684.95,57437.21,57649.24,212.83232
2021-05-01 21:00:00,57649.24,58034.65,57491.17,57824.74,370.799881
2021-05-01 22:00:00,57824.73,57931.99,57698.35,57731.39,225.957318
2021-05-01 23:00:00,57731.39,57739.86,57432.68,57505.0,215.619301
2021-05-02 00:00:00,57505.0,57772.59,57316.46,57695.35,267.689169
2021-05-02 01:00:00,57697.37,57994.0,57630.0,57846.76,245.410245
2021-05-02 02:00:00,57853.41,57962.67,57432.68,57498.45,444.017606
2021-05-02 03:00:00,57498.45,57524.3,57318.62,57460.05,196.992493
2021-05-02 04:00:00,57460.04,57747.82,57460.04,57691.49,243.634239
2021-05-02 05:00:00,57691.49,57732.95,56370.0,56503.44,838.042784
2021-05-02 06:00:00,56503.43,56972.83,56220.41,56943.55,641.733793
2021-05-02 07:00:00,56943.55,57167.16,56668.37,56941.29,288.07267
2021-05-02 08:00:00,56941.28,57069.99,56712.49,56917.06,249.664639
2021-05-02 09:00:00,56923.93,57014.82,56444.45,56670.07,349.428262
2021-05-02 10:00:00,56670.07,56797.82,56193.55,56553.34,488.262522
2021-05-02 11:00:00,56553.35,56676.29,56071.42,56481.15,480.56241
2021-05-02 12:00:00,56481.14,56928.32,56421.58,56864.64,473.232001
2021-05-02 13:00:00,56864.64,57110.83,56577.27,57110.83,259.654675
2021-05-02 14:00:00,57110.84,57299.0,56727.38,56870.1,369.310809
2021-05-02 15:00:00,56870.1,56925.64,56503.39,56710.5,279.066452
2021-05-02 16:00:00,56710.53,57022.47,56692.2,56858.68,294.18454
