Date,Open,High,Low,Close,Volume
2022-01-01 01:00:00,46215.75,46731.91,46212.42,46659.24,475.36022
2022-01-01 02:00:00,46659.23,46942.68,46585.47,46780.03,269.50978
2022-01-01 03:00:00,46780.03,46926.22,46732.7,46818.02,152.74813
2022-01-01 04:00:00,46818.02,46901.08,46770.04,46813.38,146.09285
2022-01-01 05:00:00,46814.17,46876.83,46539.13,46710.73,244.24977
2022-01-01 06:00:00,46710.73,47552.69,46679.66,47191.72,446.55055
2022-01-01 07:00:00,47196.74,47320.0,46948.5,46983.38,183.09717
2022-01-01 08:00:00,46983.38,47249.14,46896.35,47202.17,172.91848
2022-01-01 09:00:00,47201.75,47357.08,47082.24,47122.84,151.74147
2022-01-01 10:00:00,47122.85,47206.35,46942.76,47140.29,153.30923
2022-01-01 11:00:00,47140.28,47293.36,46722.49,46876.84,299.50871
2022-01-01 12:00:00,46876.84,47000.0,46760.56,46765.22,151.42897
2022-01-01 13:00:00,46765.22,47167.1,46765.22,47079.78,162.00217
2022-01-01 14:00:00,47079.79,47191.62,46945.3,47020.93,139.63004
2022-01-01 15:00:00,47020.84,47100.0,46856.49,46925.06,157.84981
2022-01-01 16:00:00,46925.05,47490.0,46881.0,47222.77,300.94334
2022-01-01 17:00:00,47222.78,47520.0,47185.72,47277.39,352.27768
2022-01-01 18:00:00,47277.39,47939.99,47234.77,47757.44,435.35664
2022-01-01 19:00:00,47757.42,47833.32,47430.0,47563.3,276.66566
2022-01-01 20:00:00,47563.31,47612.71,47300.38,47337.19,221.8281
2022-01-01 21:00:00,47337.18,47559.56,47258.03,47401.67,244.20355
2022-01-01 22:00:00,47401.67,47537.82,47285.37,47328.13,212.01737
2022-01-01 23:00:00,47328.13,47490.65,47236.53,47442.79,131.53275
2022-01-02 00:00:00,47442.78,47819.27,47287.4,47729.83,237.76389
2022-01-02 01:00:00,47729.83,47758.47,47388.44,47635.41,427.37722
2022-01-02 02:00:00,47636.38,47661.58,47325.77,47380.58,287.72499
2022-01-02 03:00:00,47380.58,47453.54,47294.11,47375.09,168.22239
2022-01-02 04:00:00,47375.09,47463.06,47275.0,47338.69,116.89933
2022-01-02 05:00:00,47338.69,47423.22,46780.0,46916.22,440.9069
2022-01-02 06:00:00,46916.22,47094.0,46822.66,47084.29,181.13899
2022-01-02 07:00:00,47084.29,47245.45,47019.2,47131.53,177.88023
2022-01-02 08:00:00,47131.54,47300.0,47100.0,47183.75,185.1071
2022-01-02 09:00:00,47183.77,47257.68,46985.45,47228.58,179.37659
2022-01-02 10:00:00,47229.54,47500.0,47155.29,47282.53,263.92598
2022-01-02 11:00:00,47282.54,47349.91,47151.34,47191.07,99.92089
2022-01-02 12:00:00,47191.07,47385.98,47173.19,47236.37,116.30728
