Date,Open,High,Low,Close,Volume
2020-09-01 01:00:00,11654.74,11693.37,11651.6,11653.66,199.156387
2020-09-01 02:00:00,11653.65,11671.15,11526.52,11615.05,742.896306
2020-09-01 03:00:00,11615.2,11641.64,11590.14,11630.91,186.006888
2020-09-01 04:00:00,11630.92,11645.37,11608.16,11632.45,132.522984
2020-09-01 05:00:00,11632.45,11706.86,11620.04,11696.56,252.76597
2020-09-01 06:00:00,11696.57,11725.82,11684.56,11697.99,240.648868
2020-09-01 07:00:00,11698.2,11800.0,11691.19,11797.74,282.343743
2020-09-01 08:00:00,11798.85,11877.41,11781.18,11867.44,503.803121
2020-09-01 09:00:00,11867.59,11945.01,11867.59,11928.44,434.523427
2020-09-01 10:00:00,11928.44,11944.09,11877.62,11920.12,339.967683
2020-09-01 11:00:00,11920.12,11958.83,11872.84,11947.96,303.279888
2020-09-01 12:00:00,11947.43,11954.91,11915.03,11928.03,239.568843
2020-09-01 13:00:00,11928.28,11929.69,11849.21,11881.03,443.813453
2020-09-01 14:00:00,11881.03,11929.19,11851.72,11910.05,393.36635
2020-09-01 15:00:00,11910.14,11920.48,11864.16,11874.4,412.782419
2020-09-01 16:00:00,11874.59,11904.74,11810.36,11904.74,573.309596
2020-09-01 17:00:00,11904.81,12053.88,11904.02,12050.44,721.1166
2020-09-01 18:00:00,12050.44,12060.81,11993.36,12009.48,562.278137
2020-09-01 19:00:00,12009.52,12028.27,11963.01,11970.77,328.716413
2020-09-01 20:00:00,11970.54,12018.94,11967.88,11999.44,228.965676
2020-09-01 21:00:00,11999.34,12004.38,11968.9,11971.85,237.891983
2020-09-01 22:00:00,11971.85,12027.84,11951.6,12015.83,210.167948
2020-09-01 23:00:00,12017.82,12054.0,12004.16,12030.39,165.903147
2020-09-02 00:00:00,12030.27,12062.69,11948.55,11978.65,571.486337
2020-09-02 01:00:00,11978.63,12016.21,11859.52,11923.74,569.113379
2020-09-02 02:00:00,11923.74,11954.16,11877.49,11899.94,467.120506
2020-09-02 03:00:00,11900.13,11927.16,11862.13,11891.43,287.30456
2020-09-02 04:00:00,11891.32,11910.0,11857.06,11861.0,289.958571
2020-09-02 05:00:00,11860.86,11879.86,11828.28,11838.86,295.947383
2020-09-02 06:00:00,11838.84,11899.16,11829.96,11872.97,205.829236
